"","Element ID","/Layer_1/Native&Riparian Veg. Net Gain from Land Expansion (+)(AF/year)"
"7361",7361,-11.2864048488921
"7362",7362,-11.9234784656689
"7363",7363,-10.6497099094191
"7364",7364,-10.9778771353242
"7365",7365,-7.68924950809924
"7366",7366,-7.54479195481554
"7367",7367,0.159421190870383
"7368",7368,0.103890599622177
"7369",7369,0.477185938961438
"7370",7370,0
"7371",7371,0.00714953142186334
"7372",7372,0.532820166452564
"7373",7373,0.177878947879936
"7374",7374,0
"7375",7375,0
"7376",7376,1.21718204359333
"7377",7377,0
"7378",7378,2.01949144870756
"7379",7379,0
"7380",7380,0
"7381",7381,0.398395059116174
"7382",7382,0.138570073770737
"7383",7383,0.270096984337025
"7384",7384,-0.872210333748459
"7385",7385,0
"7386",7386,0
"7387",7387,0
"7388",7388,-3.83049984366415
"7389",7389,-1.36710576813615
"7390",7390,8.08277977698669
"7391",7391,-1.01480630710174
"7392",7392,-5.24957352851449
"7393",7393,-1.73023333301725
"7394",7394,-2.95883561516537
"7395",7395,-0.129753182061554
"7396",7396,-1.49822045540213
"7397",7397,8.20908924277013
"7398",7398,0
"7399",7399,0
"7400",7400,0
"7401",7401,0
"7402",7402,1.49848649334264
"7403",7403,-0.13544741661869
"7404",7404,1.58816134524014
"7405",7405,0.727138284623404
"7406",7406,0
"7407",7407,0
"7408",7408,0
"7409",7409,0
"7410",7410,0
"7411",7411,0
"7412",7412,-8.93401479249787
"7413",7413,-7.89718069917792
"7414",7414,0
"7415",7415,0
"7416",7416,0
"7417",7417,0
"7418",7418,0
"7419",7419,-12.9868721531155
"7420",7420,4.52277057239187
"7421",7421,-1.5950251077238
"7422",7422,-0.39385303420433
"7423",7423,-0.0175563215331001
"7424",7424,-0.160706187732598
"7425",7425,-3.56941865956916
"7426",7426,-0.829862655676147
"7427",7427,-0.000223898947532389
"7428",7428,-9.72705176241661e-05
"7429",7429,-0.000191327873097315
"7430",7430,-1.43758788704532e-05
"7431",7431,-7.89979030444881e-05
"7432",7432,-1.34427053671021e-05
"7433",7433,-6.80509262211884e-05
"7434",7434,-0.170237267824449
"7435",7435,1.76030791410267
"7436",7436,-2.88969162922723
"7437",7437,-1.32969227457728
"7438",7438,-0.69266369319536
"7439",7439,-1.4341807877885
"7440",7440,-0.248382831444234
"7441",7441,-2.94336695366876
"7442",7442,-0.482550070440536
"7443",7443,-1.46447297642546
"7444",7444,-2.52441391498506
"7445",7445,-3.10609005869216
"7446",7446,-0.677086511860796
"7447",7447,-2.14574787726097
"7448",7448,-1.12126292292945
"7449",7449,-0.727319971885711
"7450",7450,-1.45571770518156
"7451",7451,-0.331498434472826
"7452",7452,-0.406804589250514
"7453",7453,-0.246651173441111
"7454",7454,-0.152703073972626
"7455",7455,-0.209045610415151
"7456",7456,-0.244319227335097
"7457",7457,-0.0595047598914607
"7458",7458,-0.249878041199382
"7459",7459,-0.115819526115182
"7460",7460,-0.225630995975955
"7461",7461,-0.176449104126629
"7462",7462,0
"7463",7463,0
"7464",7464,0
"7465",7465,0
"7466",7466,0
"7467",7467,0
"7468",7468,0
"7469",7469,0
"7470",7470,-0.276646753178445
"7471",7471,-2.68047971493542e-07
"7472",7472,1.10234610393016
"7473",7473,0.213711441866557
"7474",7474,-0.000291944627624906
"7475",7475,-0.653942338435534
"7476",7476,-0.375949633982391
"7477",7477,-0.000175335491378421
"7478",7478,-4.13681827012412e-06
"7479",7479,-5.42560094355437
"7480",7480,-9.83694083707555
"7481",7481,-9.21432858964534
"7482",7482,0.0940850324926959
"7483",7483,0.428628797771884
"7484",7484,0.600258046810896
"7485",7485,-10.007318918439
"7486",7486,-6.76844393443461
"7487",7487,-0.0495698379262117
"7488",7488,0.0263411994749682
"7489",7489,0.000198801122029519
"7490",7490,-0.14093650676169
"7491",7491,-0.00596286414525444
"7492",7492,0.0387443366133261
"7493",7493,0.1327765236817
"7494",7494,0.0321172174458437
"7495",7495,0
"7496",7496,0
"7497",7497,0.121777535044703
"7498",7498,0.0930090919627171
"7499",7499,0.215330154786505
"7500",7500,0.196362534841385
"7501",7501,0.0935387811377285
"7502",7502,0.231081953221059
"7503",7503,0.233108423323534
"7504",7504,0
"7505",7505,0
"7506",7506,-0.528975629136842
"7507",7507,0
"7508",7508,0
"7509",7509,0
"7510",7510,-4.3328279286111
"7511",7511,-1.98058262002541
"7512",7512,5.46100265577121
"7513",7513,3.70598684987702
"7514",7514,-0.18927515440226
"7515",7515,-5.10774359018617
"7516",7516,2.34707789088154
"7517",7517,7.57537775345772
"7518",7518,-1.88671922490179
"7519",7519,-4.00816566918506
"7520",7520,-17.6395583867544
"7521",7521,-4.30701342725065
"7522",7522,0
"7523",7523,0
"7524",7524,2.79585238129126
"7525",7525,1.02890996690908
"7526",7526,1.23254554351406
"7527",7527,0
"7528",7528,0
"7529",7529,0
"7530",7530,0
"7531",7531,0
"7532",7532,0
"7533",7533,0
"7534",7534,-6.74626928312402
"7535",7535,-16.8916820622894
"7536",7536,-2.82168135779825
"7537",7537,0
"7538",7538,-4.63200467529816
"7539",7539,-7.28850416173457
"7540",7540,-7.93739022253265
"7541",7541,0
"7542",7542,19.1018483801281
"7543",7543,17.3631799084808
"7544",7544,2.94342935960167
"7545",7545,3.43478066880606
"7546",7546,-5.06006891982345
"7547",7547,-3.9972603824372
"7548",7548,-5.08552209126345
"7549",7549,-2.86977037769152e-05
"7550",7550,-7.83666592808885e-05
"7551",7551,0
"7552",7552,0
"7553",7553,0
"7554",7554,-14.7560095021744
"7555",7555,-16.4448897973887
"7556",7556,0
"7557",7557,-7.47583812352369e-06
"7558",7558,-2.64776348152707e-05
"7559",7559,-1.44955777142891
"7560",7560,-5.9282248955765
"7561",7561,-0.549502232804164
"7562",7562,-0.735505494002261
"7563",7563,-0.258033318578841
"7564",7564,-0.321102013160204
"7565",7565,-2.17721399600282
"7566",7566,-2.76697736435525
"7567",7567,-0.0624462499606058
"7568",7568,-0.200002429885099
"7569",7569,-0.604992621436385
"7570",7570,-0.563832467550174
"7571",7571,-0.338646971941861
"7572",7572,-0.131296886898667
"7573",7573,-0.253459722132373
"7574",7574,-0.079282842591932
"7575",7575,-0.117662211686644
"7576",7576,-0.00454483213838795
"7577",7577,-0.00802701388268237
"7578",7578,-0.132983087018546
"7579",7579,-0.171081403457506
"7580",7580,-0.243414029788668
"7581",7581,-0.219671906710048
"7582",7582,0
"7583",7583,0
"7584",7584,0
"7585",7585,-0.868198851911103
"7586",7586,-0.865209820889818
"7587",7587,-9.75151568249557e-05
"7588",7588,0
"7589",7589,-1.46228178949584
"7590",7590,-0.485623609492983
"7591",7591,-0.000156558527100196
"7592",7592,0.800541412852569
"7593",7593,-0.00034480356361274
"7594",7594,-8.69041765588231e-05
"7595",7595,-0.000128379091280462
"7596",7596,-0.142561276057722
"7597",7597,-0.000230393465452545
"7598",7598,-0.183041133156353
"7599",7599,-1.3892950673603
"7600",7600,-11.2471630286174
"7601",7601,-0.0701008224000132
"7602",7602,-13.4355184202819
"7603",7603,0.445353137491027
"7604",7604,-5.18168137752213
"7605",7605,0.312972383726278
"7606",7606,0.777148297643828
"7607",7607,0.116634153639491
"7608",7608,-0.204330664469151
"7609",7609,-0.165140196187576
"7610",7610,0.212828052554684
"7611",7611,0.700161291011775
"7612",7612,0.147626435543483
"7613",7613,0.0751558267964349
"7614",7614,0.00393787292337413
"7615",7615,0.206880795286505
"7616",7616,-0.0925331226861878
"7617",7617,0.0591142800160526
"7618",7618,0.130987752625414
"7619",7619,0.312451990422092
"7620",7620,0.423545463370562
"7621",7621,0.147537429336539
"7622",7622,0.301507090522989
"7623",7623,0.217771411784567
"7624",7624,0.178463544053212
"7625",7625,0
"7626",7626,-0.144101420811462
"7627",7627,0.0704140162588193
"7628",7628,0
"7629",7629,0
"7630",7630,0
"7631",7631,0
"7632",7632,0
"7633",7633,-0.011526580102351
"7634",7634,-0.477517183012036
"7635",7635,-4.47057309623473
"7636",7636,-2.16021067841825
"7637",7637,-14.2049538740242
"7638",7638,-10.6288885319427
"7639",7639,3.42523144255395
"7640",7640,3.89476111173723
"7641",7641,0.689257680143064
"7642",7642,4.08249939600934
"7643",7643,-3.6370998751629
"7644",7644,-5.59918641653231
"7645",7645,-5.07313544855363
"7646",7646,-2.55773105962904
"7647",7647,0
"7648",7648,-1.59872186704237
"7649",7649,0.346960301407555
"7650",7650,0
"7651",7651,0
"7652",7652,0
"7653",7653,0
"7654",7654,0
"7655",7655,0
"7656",7656,0
"7657",7657,-3.79648374899079
"7658",7658,-3.53358716649406
"7659",7659,-0.32689232306303
"7660",7660,-4.15318753898199
"7661",7661,-17.4965276640313
"7662",7662,-12.7325749364364
"7663",7663,-2.14436485173821
"7664",7664,-13.7863091810337
"7665",7665,-9.16659967871944
"7666",7666,0
"7667",7667,0
"7668",7668,0
"7669",7669,-4.64614242527447
"7670",7670,-2.08973323022649
"7671",7671,-2.16761020857846
"7672",7672,1.12981077559908
"7673",7673,-0.38773314072122
"7674",7674,1.70427078303579
"7675",7675,-0.000478770228819975
"7676",7676,-0.000159731323050829
"7677",7677,-0.000347900847779636
"7678",7678,0
"7679",7679,0
"7680",7680,0
"7681",7681,0
"7682",7682,0
"7683",7683,-17.8526611421009
"7684",7684,-13.4544360958644
"7685",7685,-10.9640836955274
"7686",7686,-6.07510431872446
"7687",7687,0
"7688",7688,-0.28238306920289
"7689",7689,-0.287959386930101
"7690",7690,-0.315012211772401
"7691",7691,-0.170655211617026
"7692",7692,-0.00862191072151339
"7693",7693,-0.301627905014898
"7694",7694,-0.0737626923997144
"7695",7695,-0.18972725465047
"7696",7696,-0.291175026559207
"7697",7697,-0.0645167333452469
"7698",7698,-2.53552192227423
"7699",7699,-0.1780453288786
"7700",7700,-0.88203378971543
"7701",7701,-0.04246758648657
"7702",7702,-0.31585925155553
"7703",7703,8.19273844749471e-06
"7704",7704,-0.210024419037754
"7705",7705,-0.110598025483818
"7706",7706,-0.0998326181980173
"7707",7707,-0.426398304550671
"7708",7708,-0.0806695727973161
"7709",7709,-0.713562428538226
"7710",7710,0
"7711",7711,1.89907324286263e-05
"7712",7712,-0.0526124575802732
"7713",7713,-5.81211346647325e-06
"7714",7714,0
"7715",7715,0
"7716",7716,-1.92374562190504e-05
"7717",7717,-0.000200651841855041
"7718",7718,-0.891243451585214
"7719",7719,-1.56992394645274
"7720",7720,-0.0412176228760587
"7721",7721,-10.0328818504332
"7722",7722,0.673617031130746
"7723",7723,0.54740451879474
"7724",7724,0.700825327534668
"7725",7725,-11.797332602334
"7726",7726,0.511207771996372
"7727",7727,0.131607705982274
"7728",7728,-5.59137470569209
"7729",7729,0.646527619350416
"7730",7730,0.32035838728499
"7731",7731,0.248005996322962
"7732",7732,0.541670446600978
"7733",7733,0.122156630458161
"7734",7734,0.0530858515039998
"7735",7735,0.41351988490621
"7736",7736,-7.87893872003023
"7737",7737,-5.9496937448262
"7738",7738,0.0264592929811263
"7739",7739,0.280853913139708
"7740",7740,0.913516190408481
"7741",7741,0.0726326068269699
"7742",7742,1.15242015609619
"7743",7743,-7.19989167060309
"7744",7744,4.36299381650938
"7745",7745,0
"7746",7746,-1.37538498694644
"7747",7747,7.11067010483527
"7748",7748,-17.2888244687563
"7749",7749,-2.78673295747879
"7750",7750,-11.4399804862213
"7751",7751,-7.85835637064917
"7752",7752,-2.20323278179406
"7753",7753,-4.59095558894124
"7754",7754,-1.29201669408921
"7755",7755,2.15087241712941
"7756",7756,1.17679143221599
"7757",7757,3.78875381824823
"7758",7758,2.3332081180356
"7759",7759,-2.80074382531565
"7760",7760,-1.52147892601523
"7761",7761,0
"7762",7762,0
"7763",7763,0
"7764",7764,0
"7765",7765,1.02930190697797
"7766",7766,2.16083033150566
"7767",7767,1.06034660853838
"7768",7768,0
"7769",7769,0
"7770",7770,0
"7771",7771,0
"7772",7772,-4.70263292671573
"7773",7773,-6.98990471749329
"7774",7774,-5.15837305184051
"7775",7775,-6.49509673446135
"7776",7776,-2.56690897131089
"7777",7777,-0.726667767517143
"7778",7778,-4.40970703411734
"7779",7779,-7.75651420660851
"7780",7780,-3.68622040407244
"7781",7781,-5.67364371246571
"7782",7782,-2.7582413192008
"7783",7783,8.323199643888
"7784",7784,18.6494552921897
"7785",7785,-1.27352493383333
"7786",7786,0
"7787",7787,-7.36361298653582
"7788",7788,2.46949982173811
"7789",7789,0.541140772831779
"7790",7790,0.315154791026588
"7791",7791,-5.13776263557913
"7792",7792,5.69255448624441
"7793",7793,10.668498544727
"7794",7794,-0.000101995769625706
"7795",7795,0
"7796",7796,0
"7797",7797,0
"7798",7798,0
"7799",7799,0
"7800",7800,-18.1908713699382
"7801",7801,0
"7802",7802,0
"7803",7803,0
"7804",7804,0
"7805",7805,-0.310227550131083
"7806",7806,-0.190931698226932
"7807",7807,-0.0927976500562358
"7808",7808,-0.225181549556784
"7809",7809,-0.106343354180453
"7810",7810,-0.33745722427751
"7811",7811,-0.294638418332761
"7812",7812,-0.11154094609446
"7813",7813,-0.0674685235029065
"7814",7814,-0.375108204854043
"7815",7815,-0.0249034917781909
"7816",7816,-0.13240655957391
"7817",7817,-0.373156572329872
"7818",7818,-0.0892045275525545
"7819",7819,-0.482176405227712
"7820",7820,-0.364856710156137
"7821",7821,-0.1641307561869
"7822",7822,-0.193819288193543
"7823",7823,-0.317099087205115
"7824",7824,-0.157307778074703
"7825",7825,0.000113193794567531
"7826",7826,-0.290024578823539
"7827",7827,2.90294554925892e-05
"7828",7828,1.00882268793845e-05
"7829",7829,2.02929422369145e-05
"7830",7830,-0.864757580761939
"7831",7831,-1.06355785715213
"7832",7832,0
"7833",7833,0
"7834",7834,0
"7835",7835,0
"7836",7836,-0.000193715048864488
"7837",7837,-0.470101166048801
"7838",7838,-0.282133095845479
"7839",7839,-2.52614480964381
"7840",7840,-2.32067773234373
"7841",7841,-12.124335167297
"7842",7842,0.0171818570596648
"7843",7843,0.703569206307052
"7844",7844,0.209688767175735
"7845",7845,0.499852293522651
"7846",7846,0.295267594434482
"7847",7847,0.5635981611366
"7848",7848,-7.98571585118428
"7849",7849,-2.32007902126859
"7850",7850,1.27722692016666
"7851",7851,-2.47701150394707
"7852",7852,-0.0970549708319009
"7853",7853,0.0542826035844764
"7854",7854,0.333613245010253
"7855",7855,0.251455428550325
"7856",7856,0.232881450602905
"7857",7857,0.251781372067479
"7858",7858,-0.363807595920743
"7859",7859,0.264474001682913
"7860",7860,-7.03252855519285
"7861",7861,-7.96179015977506
"7862",7862,-6.76358732998871
"7863",7863,-14.273646778226
"7864",7864,0.461343706780885
"7865",7865,-10.5274889803596
"7866",7866,-2.51441240043052
"7867",7867,-0.910967205162196
"7868",7868,-1.27918681470379
"7869",7869,-1.430296857816
"7870",7870,0.209243631299014
"7871",7871,0.141685626328928
"7872",7872,0.405880328233219
"7873",7873,0.94146178880475
"7874",7874,0.296335248326026
"7875",7875,0.379120408918521
"7876",7876,-0.00508521760304585
"7877",7877,-0.000284415972370439
"7878",7878,1.33095323821821
"7879",7879,0.907350990517499
"7880",7880,0.166959638301893
"7881",7881,0.94618416353299
"7882",7882,1.29705477836113
"7883",7883,-1.31522568466163
"7884",7884,0
"7885",7885,0
"7886",7886,0
"7887",7887,1.61313074180928
"7888",7888,0.943275046921767
"7889",7889,0.216351506858352
"7890",7890,0.23192200694452
"7891",7891,0.545594008512514
"7892",7892,0.379619508196256
"7893",7893,1.87272957298309
"7894",7894,0.800272920909509
"7895",7895,0
"7896",7896,0
"7897",7897,0
"7898",7898,-2.17325577410643
"7899",7899,0.0650518813836121
"7900",7900,-0.0538458580229837
"7901",7901,0.0903414227017858
"7902",7902,0.107404950609942
"7903",7903,1.11861175878006
"7904",7904,-0.010244086899676
"7905",7905,0.619999868799837
"7906",7906,1.98735150298731
"7907",7907,1.2201677082222
"7908",7908,3.61536075703262
"7909",7909,2.73303585916753
"7910",7910,-0.243725823264754
"7911",7911,0
"7912",7912,-4.41557415180629
"7913",7913,3.0950702263041
"7914",7914,2.02164351955824
"7915",7915,-7.01854596693692
"7916",7916,-6.90338290358571
"7917",7917,-5.48939774696645
"7918",7918,-0.926511184517449
"7919",7919,9.32195300416911
"7920",7920,-9.97274014439129e-05
"7921",7921,0
"7922",7922,0
"7923",7923,0
"7924",7924,0
"7925",7925,-7.96213184655259
"7926",7926,-15.3912885704689
"7927",7927,0
"7928",7928,0
"7929",7929,-2.45687495660452
"7930",7930,0
"7931",7931,0
"7932",7932,-0.320172008999066
"7933",7933,-0.016788035638641
"7934",7934,0
"7935",7935,-4.08832891460107e-06
"7936",7936,-0.0786260577443752
"7937",7937,-0.0867602480708587
"7938",7938,-0.190319897142997
"7939",7939,-0.104180990977208
"7940",7940,0
"7941",7941,4.00495529501867e-09
"7942",7942,-9.25226744474702e-05
"7943",7943,-0.000223975623576143
"7944",7944,-2.18903560131807e-05
"7945",7945,-1.02859813171279
"7946",7946,-0.376482070420406
"7947",7947,-0.131571929036769
"7948",7948,-0.116992573527816
"7949",7949,-0.0788349875808325
"7950",7950,-0.295354115088978
"7951",7951,-0.148547690596019
"7952",7952,-0.00016340582044467
"7953",7953,-0.368064535215604
"7954",7954,-9.45394649975604e-06
"7955",7955,0
"7956",7956,-4.34735756665934e-05
"7957",7957,-4.80788628118249e-05
"7958",7958,0
"7959",7959,0
"7960",7960,0
"7961",7961,-3.75769209429443e-05
"7962",7962,-2.4298539667514e-05
"7963",7963,-1.90832640977205
"7964",7964,-0.49261153664589
"7965",7965,-0.000508841215021423
"7966",7966,-0.319593089759525
"7967",7967,-0.916182953211088
"7968",7968,-1.55421294215397
"7969",7969,-1.32924462285495
"7970",7970,0.845511587520482
"7971",7971,0.10480665179335
"7972",7972,0.28510881305477
"7973",7973,-10.4275637925482
"7974",7974,0.308121234125869
"7975",7975,1.25608600582635
"7976",7976,-0.157156481782561
"7977",7977,-0.0245761861457419
"7978",7978,-0.0282655445301322
"7979",7979,0.0496214521644479
"7980",7980,0.117649393590292
"7981",7981,0.110520996534937
"7982",7982,0.108746993597578
"7983",7983,0.0620213138632565
"7984",7984,0.147286833831388
"7985",7985,0.669967706123857
"7986",7986,-8.9108281125956
"7987",7987,-10.4736919332596
"7988",7988,-4.04929571128364
"7989",7989,-6.81503722435995
"7990",7990,0.264058077345299
"7991",7991,0.26543575794394
"7992",7992,-0.00556148558516785
"7993",7993,-0.55647969009751
"7994",7994,-0.299293082240109
"7995",7995,0.330613087583012
"7996",7996,0.30206717578037
"7997",7997,0.546561285997705
"7998",7998,0.796427963611246
"7999",7999,0.621699400974393
"8000",8000,-0.0607847141861538
"8001",8001,-0.0493959459496397
"8002",8002,-0.0343046395422551
"8003",8003,0
"8004",8004,0
"8005",8005,-9.03122836183108
"8006",8006,0
"8007",8007,-1.98558436615365
"8008",8008,-3.93820019400747
"8009",8009,-0.974886605644781
"8010",8010,-1.74389252778666
"8011",8011,1.27573901291336
"8012",8012,0.190388714477461
"8013",8013,0.411772948555034
"8014",8014,0.00723082946169475
"8015",8015,-0.239798646418553
"8016",8016,0.0876946429217835
"8017",8017,0.320038606515395
"8018",8018,0.594567412700908
"8019",8019,0.0616795835724322
"8020",8020,0.07718645791088
"8021",8021,0.0590027628411742
"8022",8022,0.12335722032507
"8023",8023,-0.128195916507214
"8024",8024,6.54280479078597
"8025",8025,1.81232466045637
"8026",8026,0.892973171684976
"8027",8027,0
"8028",8028,2.56115496818863
"8029",8029,0
"8030",8030,0
"8031",8031,0
"8032",8032,0
"8033",8033,-0.159258597994777
"8034",8034,-2.36713776562378
"8035",8035,0.0272166007778169
"8036",8036,0.180844611533626
"8037",8037,-0.0316424999235691
"8038",8038,0.951423121104193
"8039",8039,-2.18973486564895
"8040",8040,0.335496035749293
"8041",8041,3.90487031575929
"8042",8042,-0.178443875358395
"8043",8043,-12.6713718711295
"8044",8044,-6.39271811389781
"8045",8045,-2.13653043567892
"8046",8046,-0.118904479321322
"8047",8047,0
"8048",8048,-1.79912385430687
"8049",8049,-3.85105229655493
"8050",8050,-0.955283194318338
"8051",8051,0.903759739742639
"8052",8052,2.03550663478311
"8053",8053,-0.053200344004307
"8054",8054,-0.328344633946487
"8055",8055,-15.6336927835564
"8056",8056,7.91368200267772
"8057",8057,-8.9900165976442
"8058",8058,0.105422448085892
"8059",8059,-1.633880174863
"8060",8060,-0.000140256631496282
"8061",8061,0
"8062",8062,0
"8063",8063,0
"8064",8064,-7.25529477800849
"8065",8065,-0.320401167041481
"8066",8066,-0.373591637977426
"8067",8067,-0.000618814184609893
"8068",8068,-0.0422726612958899
"8069",8069,-0.1805394800519
"8070",8070,-0.405358952926767
"8071",8071,-0.132038491724326
"8072",8072,-2.66436007793197
"8073",8073,-0.277005136403408
"8074",8074,-0.231525031874938
"8075",8075,-0.132078985620183
"8076",8076,0
"8077",8077,3.51528115525735e-05
"8078",8078,8.79089004343553e-05
"8079",8079,0
"8080",8080,-7.34201028894143e-05
"8081",8081,-3.50135012248917
"8082",8082,-7.430041823447
"8083",8083,-0.0528315844046164
"8084",8084,-0.0750604610160419
"8085",8085,-8.37890630317976e-06
"8086",8086,-2.80283388502668e-05
"8087",8087,0
"8088",8088,-1.0973107065671
"8089",8089,-0.471995105534118
"8090",8090,-3.11007542485986e-05
"8091",8091,0
"8092",8092,0
"8093",8093,-0.000104927049169869
"8094",8094,-2.46590609927728e-05
"8095",8095,0
"8096",8096,0
"8097",8097,-0.000591636664931482
"8098",8098,-0.286031262528892
"8099",8099,-0.233240643518217
"8100",8100,-0.253397753505239
"8101",8101,0.0265397230429191
"8102",8102,-8.50740877190271
"8103",8103,-16.8857057999482
"8104",8104,-0.0137506617760228
"8105",8105,0
"8106",8106,-8.23456905362237
"8107",8107,1.289448163952
"8108",8108,0.277291228172328
"8109",8109,0.0675068456412474
"8110",8110,0.590942093913429
"8111",8111,0.656380801523156
"8112",8112,0.252446488475931
"8113",8113,0.272912912510472
"8114",8114,0.0446133427661431
"8115",8115,0.00405346455243823
"8116",8116,0.0571448046783868
"8117",8117,0.308467627848597
"8118",8118,-0.0444294399787364
"8119",8119,0.152969581142068
"8120",8120,-9.87493169758429
"8121",8121,-2.9611014758749
"8122",8122,0.732422741457591
"8123",8123,1.62564573293385
"8124",8124,1.94262075720103
"8125",8125,0.609435018493148
"8126",8126,0.411811827728058
"8127",8127,0.291847830469747
"8128",8128,-0.182053775812839
"8129",8129,-0.073119570517992
"8130",8130,-0.0140757018562221
"8131",8131,-0.014413014211244
"8132",8132,-1.15804737868602
"8133",8133,-11.6818946616856
"8134",8134,-0.951198891382299
"8135",8135,-17.1007500916093
"8136",8136,-9.58754036757532
"8137",8137,-3.52915058883437
"8138",8138,-3.52480875145692
"8139",8139,-1.92239874530047
"8140",8140,5.70180172060792
"8141",8141,6.18413453270918
"8142",8142,-1.32268799754046
"8143",8143,-1.77231806579505
"8144",8144,0.703297630269057
"8145",8145,0.051623605319878
"8146",8146,-0.0170530526912388
"8147",8147,-0.00247467051636257
"8148",8148,-0.00228464156137322
"8149",8149,-0.397378892216791
"8150",8150,5.67363672802237
"8151",8151,1.62430756876328
"8152",8152,1.20181700197275
"8153",8153,0.789878545276109
"8154",8154,0
"8155",8155,0
"8156",8156,0
"8157",8157,0
"8158",8158,0
"8159",8159,0
"8160",8160,0
"8161",8161,0
"8162",8162,2.89869284848307
"8163",8163,1.54940911703793
"8164",8164,2.82258199707708
"8165",8165,0
"8166",8166,1.54924153819216
"8167",8167,0.0169881446790455
"8168",8168,2.50050386997835
"8169",8169,0.0889276137604446
"8170",8170,0.252676298141149
"8171",8171,1.1247121337481
"8172",8172,0
"8173",8173,0
"8174",8174,0
"8175",8175,0.0529053568155754
"8176",8176,1.05456182835955
"8177",8177,-0.0589468632095672
"8178",8178,-4.29193701532399
"8179",8179,-3.39306665131379
"8180",8180,-2.23820397781986
"8181",8181,-8.8812140028245
"8182",8182,-3.87668465132468
"8183",8183,-10.4243089961579
"8184",8184,0
"8185",8185,-3.7354756971776
"8186",8186,-6.0929516705219
"8187",8187,-0.0121956697725865
"8188",8188,2.89906655951624
"8189",8189,-0.100565780720166
"8190",8190,0.842273206722393
"8191",8191,0.947958747367805
"8192",8192,-0.262341592240685
"8193",8193,4.04073978287454
"8194",8194,2.57731256098773
"8195",8195,-8.06186582815446
"8196",8196,1.70683916751025
"8197",8197,1.70134578824946
"8198",8198,-0.130674859002422
"8199",8199,-0.000181931110775607
"8200",8200,-0.148356790840407
"8201",8201,-2.09818617393383e-05
"8202",8202,0
"8203",8203,-8.8568364924452
"8204",8204,-9.65734636684103
"8205",8205,-11.6592843817543
"8206",8206,-0.410815782572137
"8207",8207,-0.0399563389103239
"8208",8208,-0.0659677266352823
"8209",8209,-0.0471525473258926
"8210",8210,-0.268442241080916
"8211",8211,-1.4693984713953e-06
"8212",8212,-0.329802637368025
"8213",8213,-0.507810614964646
"8214",8214,-0.162654083633405
"8215",8215,-0.318574885175928
"8216",8216,-0.184735075955981
"8217",8217,-0.122424727489651
"8218",8218,-0.0701464103811811
"8219",8219,-0.203328278942325
"8220",8220,1.07489367358768e-06
"8221",8221,-2.01800352620565e-05
"8222",8222,-4.00066017933282e-06
"8223",8223,-1.01309103220133e-06
"8224",8224,0
"8225",8225,-2.30785498502244e-05
"8226",8226,-1.59441480675935e-05
"8227",8227,-6.47429662883265e-07
"8228",8228,-1.262186146845
"8229",8229,-0.442888736923084
"8230",8230,0
"8231",8231,0
"8232",8232,0
"8233",8233,-0.000127104991672729
"8234",8234,0
"8235",8235,0
"8236",8236,-0.000727696622450592
"8237",8237,-0.000217273284597332
"8238",8238,-0.573274304819757
"8239",8239,0.00244474209158961
"8240",8240,-0.431797685747397
"8241",8241,-1.82031515735194
"8242",8242,-0.190959093250149
"8243",8243,-0.794313315617575
"8244",8244,0
"8245",8245,0
"8246",8246,0
"8247",8247,-6.97148430183497
"8248",8248,-3.7671431772479
"8249",8249,-0.15907229468351
"8250",8250,0.127608152649357
"8251",8251,-0.292572692556841
"8252",8252,-6.18157838552897
"8253",8253,-0.0647260654117171
"8254",8254,0.27172502111868
"8255",8255,0.0345081869280404
"8256",8256,-0.00126383613325886
"8257",8257,-0.180675017881438
"8258",8258,-0.569323453856058
"8259",8259,-1.74917928258081
"8260",8260,-1.83479833758981
"8261",8261,1.09050877084847
"8262",8262,2.09371061061465
"8263",8263,-0.276694797271343
"8264",8264,0.585405259864309
"8265",8265,-0.040367935483196
"8266",8266,-0.0589063195623251
"8267",8267,-0.0301344354175325
"8268",8268,-3.35304337141431
"8269",8269,-4.52601159589489
"8270",8270,-3.08112964581828
"8271",8271,-7.08397346711227
"8272",8272,-2.36654165731742
"8273",8273,-2.3250219198472
"8274",8274,-0.503378827480377
"8275",8275,-3.81998922805382
"8276",8276,-4.71695058691467
"8277",8277,-0.109484806443536
"8278",8278,-13.4507423270055
"8279",8279,-8.16658375004703
"8280",8280,5.40124524647719
"8281",8281,-9.23541418242056
"8282",8282,7.28550312378154
"8283",8283,-0.0814892963099053
"8284",8284,-0.465989514550161
"8285",8285,-0.371133097804287
"8286",8286,-0.616596834217921
"8287",8287,0.038414557128378
"8288",8288,0
"8289",8289,1.72729745758086
"8290",8290,3.43363508447319
"8291",8291,0.628994722253655
"8292",8292,0.366479404489979
"8293",8293,0
"8294",8294,0
"8295",8295,0
"8296",8296,0
"8297",8297,0
"8298",8298,0
"8299",8299,0
"8300",8300,2.32309409083259
"8301",8301,0.830131503334844
"8302",8302,1.10445193349879
"8303",8303,1.70863970203346
"8304",8304,0
"8305",8305,0
"8306",8306,1.86809685684448
"8307",8307,0
"8308",8308,0.60195119624946
"8309",8309,0
"8310",8310,0
"8311",8311,-0.0365803913370514
"8312",8312,0.0892924832338608
"8313",8313,1.38885866633367
"8314",8314,0.0386316471401818
