"","Element ID","/Layer_1/Non-ponded Ag. Percolation (-)(AF/year)"
"24341",24341,146.178400189018
"24342",24342,53.2545798656015
"24343",24343,193.229840929757
"24344",24344,195.732950829934
"24345",24345,33.4304821446596
"24346",24346,90.185038931891
"24347",24347,152.961750348694
"24348",24348,65.4523899252114
"24349",24349,52.4427701760162
"24350",24350,42.5759433232025
"24351",24351,21.0205079483635
"24352",24352,6.06722930935763
"24353",24353,8.59033921187414
"24354",24354,3.36778719492586
"24355",24355,12.6893563305537
"24356",24356,6.03808320379018
"24357",24357,41.0544792114593
"24358",24358,37.7844559159273
"24359",24359,85.5332798362762
"24360",24360,230.978326448288
"24361",24361,1021.12923540456
"24362",24362,1191.77832946688
"24363",24363,1084.17872711979
"24364",24364,633.216480296372
"24365",24365,885.76883542013
"24366",24366,959.224297971974
"24367",24367,1125.90195142804
"24368",24368,843.997474131577
"24369",24369,663.478580598058
"24370",24370,822.264040367993
"24371",24371,1000.08639466979
"24372",24372,684.640002661465
"24373",24373,666.008874540931
"24374",24374,601.160040756074
"24375",24375,833.604414879418
"24376",24376,776.940417800089
"24377",24377,463.414597106433
"24378",24378,415.140441094477
"24379",24379,455.466650654174
"24380",24380,640.863436279607
"24381",24381,766.32200969586
"24382",24382,769.393609735721
"24383",24383,747.393713153017
"24384",24384,879.541226549694
"24385",24385,800.863215965795
"24386",24386,802.671792046726
"24387",24387,845.054245182807
"24388",24388,726.752787488204
"24389",24389,1085.84487722088
"24390",24390,919.817437910783
"24391",24391,441.687484028135
"24392",24392,625.052887614064
"24393",24393,493.839179625854
"24394",24394,117.951267950691
"24395",24395,119.925018872073
"24396",24396,39.2025141155631
"24397",24397,163.773930402062
"24398",24398,140.177603304224
"24399",24399,155.439659559041
"24400",24400,144.787884421372
"24401",24401,87.7875931556695
"24402",24402,285.549602515466
"24403",24403,98.3210654741308
"24404",24404,41.1648259485917
"24405",24405,151.470545928158
"24406",24406,152.306494533636
"24407",24407,167.105050529399
"24408",24408,158.469985269189
"24409",24409,498.708255805878
"24410",24410,107.703916683485
"24411",24411,646.909421461197
"24412",24412,119.256496401274
"24413",24413,285.338780869921
"24414",24414,45.2300554022751
"24415",24415,133.077967403468
"24416",24416,60.0140085708553
"24417",24417,0
"24418",24418,237.751247028369
"24419",24419,603.548604973248
"24420",24420,1242.41084811514
"24421",24421,461.184694409797
"24422",24422,940.389945605474
"24423",24423,656.70062886757
"24424",24424,167.228750317131
"24425",24425,735.679296209199
"24426",24426,390.012129810331
"24427",24427,600.096618127025
"24428",24428,145.324932202149
"24429",24429,77.8746397291084
"24430",24430,220.325928703401
"24431",24431,145.216200494071
"24432",24432,714.999327262442
"24433",24433,438.377655173687
"24434",24434,347.651536712566
"24435",24435,559.716530721424
"24436",24436,419.719106232486
"24437",24437,135.742421119388
"24438",24438,177.833078219018
"24439",24439,96.0507937147594
"24440",24440,135.346978592089
"24441",24441,99.7512744383198
"24442",24442,187.871692038466
"24443",24443,131.686302193528
"24444",24444,1016.71653322883
"24445",24445,620.732111688937
"24446",24446,838.166373837004
"24447",24447,404.705106343747
"24448",24448,669.224404437681
"24449",24449,218.331643548068
"24450",24450,101.319816514044
"24451",24451,58.2665853715761
"24452",24452,72.8592738058494
"24453",24453,34.5690511702716
"24454",24454,2.9257345955676
"24455",24455,6.78743881616356
"24456",24456,19.0721612031126
"24457",24457,12.9224550973914
"24458",24458,24.2220522374481
"24459",24459,31.525294577578
"24460",24460,90.0789570414736
"24461",24461,49.4323745824111
"24462",24462,280.323663220275
"24463",24463,297.315246238662
"24464",24464,1364.98092721811
"24465",24465,786.21207343753
"24466",24466,1205.29938750389
"24467",24467,525.366923956124
"24468",24468,519.232450967626
"24469",24469,958.615370740851
"24470",24470,833.949420154185
"24471",24471,740.604760617883
"24472",24472,674.368440226424
"24473",24473,966.500227342318
"24474",24474,777.772187318597
"24475",24475,578.848065232333
"24476",24476,737.139834615412
"24477",24477,694.593210329508
"24478",24478,534.70838098319
"24479",24479,735.147814187031
"24480",24480,648.297609679801
"24481",24481,756.81467447597
"24482",24482,0
"24483",24483,869.719093015352
"24484",24484,851.417918507731
"24485",24485,294.646228983396
"24486",24486,870.78022290036
"24487",24487,926.025262484062
"24488",24488,676.249260823387
"24489",24489,256.403895971761
"24490",24490,694.398332194764
"24491",24491,416.580938439215
"24492",24492,169.096849266404
"24493",24493,44.2485818413788
"24494",24494,177.705997459513
"24495",24495,94.969080651686
"24496",24496,302.919895049242
"24497",24497,153.228383641991
"24498",24498,505.962646739634
"24499",24499,119.067398112681
"24500",24500,290.088025546968
"24501",24501,183.199674090804
"24502",24502,259.825927088669
"24503",24503,118.877788811576
"24504",24504,241.712564926914
"24505",24505,16.5435387920076
"24506",24506,23.2655530242601
"24507",24507,143.865783449327
"24508",24508,50.5089926720842
"24509",24509,158.753823874434
"24510",24510,81.5627690910497
"24511",24511,469.848627402965
"24512",24512,173.552282233501
"24513",24513,173.181584440468
"24514",24514,322.190420763867
"24515",24515,226.586936949983
"24516",24516,99.2501711645008
"24517",24517,277.809365536736
"24518",24518,123.144428585157
"24519",24519,258.018567541777
"24520",24520,242.756391694124
"24521",24521,87.3686585655701
"24522",24522,0
"24523",24523,0
"24524",24524,168.681982256474
"24525",24525,401.233531653389
"24526",24526,50.4598605882294
"24527",24527,2111.61729205265
"24528",24528,1362.11784023202
"24529",24529,607.841067348918
"24530",24530,1277.80859451436
"24531",24531,1954.17569028052
"24532",24532,844.223307964915
"24533",24533,687.800115171812
"24534",24534,225.291304390525
"24535",24535,600.935464516953
"24536",24536,424.148554714703
"24537",24537,306.657929144623
"24538",24538,112.884883178855
"24539",24539,66.8557875290139
"24540",24540,109.517635107235
"24541",24541,149.648900120859
"24542",24542,798.948548708546
"24543",24543,362.876197138619
"24544",24544,260.806948849018
"24545",24545,59.0248858200764
"24546",24546,33.4438358646557
"24547",24547,160.272580712672
"24548",24548,118.991271973803
"24549",24549,95.5493349353214
"24550",24550,0
"24551",24551,164.81034357745
"24552",24552,116.168054647386
"24553",24553,64.2203543316568
"24554",24554,94.2673342350474
"24555",24555,232.729565371429
"24556",24556,186.347279906743
"24557",24557,565.536572215141
"24558",24558,83.2594279712732
"24559",24559,534.550617770854
"24560",24560,132.282405074915
"24561",24561,14.7591003788867
"24562",24562,15.9423317998846
"24563",24563,8.98008384926889
"24564",24564,11.1943413435011
"24565",24565,19.8235943942362
"24566",24566,36.2581753963949
"24567",24567,70.6198059117593
"24568",24568,112.916012007852
"24569",24569,362.819190593233
"24570",24570,909.09403679065
"24571",24571,218.896888519381
"24572",24572,246.67499421856
"24573",24573,521.353760466126
"24574",24574,973.226575356535
"24575",24575,900.480795275161
"24576",24576,1367.12714271258
"24577",24577,450.159570499824
"24578",24578,1322.15993015506
"24579",24579,880.840888072222
"24580",24580,719.348237036565
"24581",24581,726.828678240632
"24582",24582,599.803532815233
"24583",24583,547.811708272941
"24584",24584,626.662916865437
"24585",24585,665.396809989851
"24586",24586,565.818068665366
"24587",24587,703.461201301453
"24588",24588,621.690036916083
"24589",24589,594.598015625543
"24590",24590,0
"24591",24591,0
"24592",24592,816.69367504732
"24593",24593,875.624298946073
"24594",24594,233.211162070208
"24595",24595,684.888715621987
"24596",24596,0
"24597",24597,919.88231266584
"24598",24598,735.005517009992
"24599",24599,554.580774466449
"24600",24600,344.782501104897
"24601",24601,75.6610017514689
"24602",24602,89.9045637368297
"24603",24603,188.125755767482
"24604",24604,278.919706127389
"24605",24605,243.539065682935
"24606",24606,326.523334324425
"24607",24607,430.418752152306
"24608",24608,584.113307889603
"24609",24609,426.176378718055
"24610",24610,471.767749938057
"24611",24611,194.235538952218
"24612",24612,310.49945731349
"24613",24613,309.434742656287
"24614",24614,156.929521504067
"24615",24615,64.2074240375191
"24616",24616,240.537893082718
"24617",24617,69.6398784618815
"24618",24618,161.665610605526
"24619",24619,105.517483141203
"24620",24620,135.699106006146
"24621",24621,21.8474507982155
"24622",24622,2.41257490578198
"24623",24623,75.2649996835503
"24624",24624,103.232354585183
"24625",24625,108.118909582945
"24626",24626,431.795792220524
"24627",24627,132.082707923284
"24628",24628,134.473518289924
"24629",24629,343.130543203897
"24630",24630,68.7375076946238
"24631",24631,159.064055074731
"24632",24632,42.7737654921596
"24633",24633,196.361933146719
"24634",24634,0
"24635",24635,36.4729117057952
"24636",24636,66.0753139985246
"24637",24637,0
"24638",24638,26.8123151490241
"24639",24639,232.449922262592
"24640",24640,1026.62877586786
"24641",24641,1207.87542515579
"24642",24642,1151.57102526297
"24643",24643,1050.04289985146
"24644",24644,611.001796105168
"24645",24645,555.870225029065
"24646",24646,642.034095510628
"24647",24647,687.758028749812
"24648",24648,233.0037154616
"24649",24649,176.002786296054
"24650",24650,29.8985044805854
"24651",24651,83.2398543794952
"24652",24652,181.179612589081
"24653",24653,166.021934276712
"24654",24654,89.9668550802829
"24655",24655,121.546913076996
"24656",24656,144.996188001932
"24657",24657,229.371576335485
"24658",24658,114.03199733526
"24659",24659,175.338184842774
"24660",24660,145.82472993055
"24661",24661,80.6450800942563
"24662",24662,87.3651444811059
"24663",24663,97.1581342030651
"24664",24664,67.8531676380831
"24665",24665,0
"24666",24666,57.6521677092209
"24667",24667,157.624688277004
"24668",24668,27.62264051364
"24669",24669,38.9938963677075
"24670",24670,52.3827990798489
"24671",24671,94.6380020069401
"24672",24672,55.4391872748016
"24673",24673,131.017668039682
"24674",24674,139.216436209092
"24675",24675,183.499193145074
"24676",24676,138.489151890994
"24677",24677,323.906877705208
"24678",24678,19.3564400914632
"24679",24679,131.226250928526
"24680",24680,70.5124939585901
"24681",24681,54.4541027614502
"24682",24682,5.42080909588092
"24683",24683,42.529365376996
"24684",24684,215.506036501832
"24685",24685,127.969616712833
"24686",24686,527.733317987091
"24687",24687,768.753706040953
"24688",24688,1455.3505100315
"24689",24689,328.678146816755
"24690",24690,874.340097750661
"24691",24691,640.492660069265
"24692",24692,902.516936857459
"24693",24693,855.899933890259
"24694",24694,975.982112758574
"24695",24695,483.396701912596
"24696",24696,174.688063268616
"24697",24697,298.415126500444
"24698",24698,1162.29383106111
"24699",24699,700.556491588546
"24700",24700,559.611767597258
"24701",24701,319.27492799063
"24702",24702,517.034046778071
"24703",24703,480.606369846907
"24704",24704,517.340560712628
"24705",24705,743.235723364358
"24706",24706,597.98195608717
"24707",24707,607.338672469771
"24708",24708,575.924127695617
"24709",24709,841.250438954311
"24710",24710,0
"24711",24711,1084.1650231636
"24712",24712,526.316603216719
"24713",24713,746.896635108204
"24714",24714,609.267891454275
"24715",24715,379.539022195611
"24716",24716,846.302466594719
"24717",24717,647.148901635598
"24718",24718,645.298314951058
"24719",24719,578.671362926955
"24720",24720,262.160680477261
"24721",24721,126.934342419654
"24722",24722,119.141079701016
"24723",24723,153.197850892211
"24724",24724,49.4756503310217
"24725",24725,108.32191700654
"24726",24726,196.625883477485
"24727",24727,59.4571194761624
"24728",24728,266.403652580588
"24729",24729,394.727386532303
"24730",24730,249.911347451206
"24731",24731,368.939920245593
"24732",24732,448.046760906903
"24733",24733,491.213538975262
"24734",24734,486.625905755
"24735",24735,400.215472501236
"24736",24736,135.259002125929
"24737",24737,397.4858030311
"24738",24738,165.147462800803
"24739",24739,497.668111056737
"24740",24740,411.803717298853
"24741",24741,43.1717290031226
"24742",24742,0
"24743",24743,121.941607645885
"24744",24744,9.17812240078799
"24745",24745,93.9014562184527
"24746",24746,8.76208328503653
"24747",24747,12.6484918699534
"24748",24748,1.30561893045756
"24749",24749,203.504264343116
"24750",24750,38.9303019119305
"24751",24751,415.2019021926
"24752",24752,204.832978167636
"24753",24753,144.214290278552
"24754",24754,82.9067247434758
"24755",24755,100.750492537174
"24756",24756,19.237940393583
"24757",24757,39.9055962513178
"24758",24758,34.505971591676
"24759",24759,65.5346896665273
"24760",24760,85.6606363329775
"24761",24761,53.5300900165184
"24762",24762,64.6830680993614
"24763",24763,0
"24764",24764,0
"24765",24765,0
"24766",24766,0
"24767",24767,0
"24768",24768,96.5770955209069
"24769",24769,177.936341534181
"24770",24770,437.8119884035
"24771",24771,184.147843389417
"24772",24772,248.829768662645
"24773",24773,200.242732579218
"24774",24774,277.084171158094
"24775",24775,498.231738003277
"24776",24776,79.4845980893949
"24777",24777,223.190659892371
"24778",24778,55.6426704153974
"24779",24779,189.237388551423
"24780",24780,176.888137419986
"24781",24781,39.3898136389729
"24782",24782,95.1536135960468
"24783",24783,186.527915362809
"24784",24784,45.9646777228854
"24785",24785,77.0980469615419
"24786",24786,38.9911651669376
"24787",24787,111.78355175868
"24788",24788,151.734802443091
"24789",24789,307.765830711705
"24790",24790,1222.98891374628
"24791",24791,564.446428512803
"24792",24792,594.493368133005
"24793",24793,771.350896825343
"24794",24794,119.481917173655
"24795",24795,241.517922082811
"24796",24796,43.039535294927
"24797",24797,55.6340330943242
"24798",24798,41.948684326531
"24799",24799,56.4241874547548
"24800",24800,15.6497619429417
"24801",24801,14.230425324039
"24802",24802,14.5989787233317
"24803",24803,4.80841663259535
"24804",24804,62.5335743604288
"24805",24805,69.1645698375429
"24806",24806,43.3806802909877
"24807",24807,19.7253214711809
"24808",24808,62.4981030517391
"24809",24809,109.034058003895
"24810",24810,75.483509747186
"24811",24811,154.986605135467
"24812",24812,39.7164021231228
"24813",24813,18.8917834042958
"24814",24814,17.0053137296745
"24815",24815,23.397546757293
"24816",24816,54.2209049499323
"24817",24817,117.623053200866
"24818",24818,161.843907645618
"24819",24819,46.9209781984209
"24820",24820,433.735732012821
"24821",24821,333.691527563464
"24822",24822,519.221074691483
"24823",24823,1007.15477425717
"24824",24824,615.769182405999
"24825",24825,1199.68847644675
"24826",24826,544.161481298794
"24827",24827,745.831547683812
"24828",24828,443.026121713455
"24829",24829,798.257304107491
"24830",24830,287.743060678403
"24831",24831,575.368815444606
"24832",24832,308.349204347826
"24833",24833,540.377707017894
"24834",24834,416.628451986264
"24835",24835,408.156978932985
"24836",24836,778.533898460233
"24837",24837,778.867203045147
"24838",24838,664.892092852685
"24839",24839,575.536850717444
"24840",24840,658.667972393584
"24841",24841,588.913699778193
"24842",24842,649.724224018778
"24843",24843,788.844398000207
"24844",24844,1097.47181065753
"24845",24845,414.426502641099
"24846",24846,821.390603796694
"24847",24847,705.753193622948
"24848",24848,813.018720460778
"24849",24849,833.411702910753
"24850",24850,786.333897233989
"24851",24851,483.53222808418
"24852",24852,337.385488907487
"24853",24853,421.419899891203
"24854",24854,432.823298321574
"24855",24855,410.376001192296
"24856",24856,312.188665311979
"24857",24857,294.984572598599
"24858",24858,164.949742224015
"24859",24859,117.45304178988
"24860",24860,19.8262426796024
"24861",24861,37.4028323067376
"24862",24862,172.550990237081
"24863",24863,265.205784891509
"24864",24864,537.481914840947
"24865",24865,454.491395642295
"24866",24866,676.146111625948
"24867",24867,0
"24868",24868,1138.15674353299
"24869",24869,0
"24870",24870,310.688398852634
"24871",24871,0
"24872",24872,0
"24873",24873,0
"24874",24874,0
"24875",24875,0
"24876",24876,305.287467034019
"24877",24877,118.544288336556
"24878",24878,21.69286381274
"24879",24879,16.1337075874485
"24880",24880,623.844425320182
"24881",24881,139.283791023449
"24882",24882,508.510337070207
"24883",24883,333.219439727273
"24884",24884,378.988106611584
"24885",24885,375.176231492051
"24886",24886,171.599720472516
"24887",24887,106.76672331203
"24888",24888,25.4202498374283
"24889",24889,81.4044212653247
"24890",24890,22.569863107087
"24891",24891,67.3136469466045
"24892",24892,59.7663288888903
"24893",24893,40.3709172084219
"24894",24894,61.8979379390885
"24895",24895,39.0474183953698
"24896",24896,334.89849783564
"24897",24897,208.819558808293
"24898",24898,4.44066855461374
"24899",24899,0
"24900",24900,0
"24901",24901,0
"24902",24902,411.775156860634
"24903",24903,0
"24904",24904,0
"24905",24905,65.274721688621
"24906",24906,32.8265701943859
"24907",24907,96.3551479037242
"24908",24908,82.3270012795394
"24909",24909,70.7108090820042
"24910",24910,236.334750326711
"24911",24911,89.5756223766152
"24912",24912,52.5429537472726
"24913",24913,20.7551570533756
"24914",24914,225.063927039381
"24915",24915,190.545507255472
"24916",24916,103.160109028119
"24917",24917,112.269516898743
"24918",24918,168.667100599477
"24919",24919,43.791859343377
"24920",24920,167.648880238366
"24921",24921,185.708738414871
"24922",24922,47.2918916713223
"24923",24923,178.124471297943
"24924",24924,111.856423670753
"24925",24925,0
"24926",24926,184.058811282683
"24927",24927,115.640366553303
"24928",24928,208.602170675114
"24929",24929,171.229207681011
"24930",24930,330.541585556487
"24931",24931,363.626878503042
"24932",24932,388.256767783855
"24933",24933,306.0783650382
"24934",24934,84.403022267431
"24935",24935,115.105533243125
"24936",24936,99.286972356263
"24937",24937,78.6587691669173
"24938",24938,50.8944787739079
"24939",24939,34.9657144921571
"24940",24940,17.0082395441047
"24941",24941,3.84588007342861
"24942",24942,2.33847372286294
"24943",24943,6.63898872738345
"24944",24944,5.37719868943531
"24945",24945,18.3260233904195
"24946",24946,58.048427860547
"24947",24947,19.1685192332536
"24948",24948,26.7201415424774
"24949",24949,29.8796574035674
"24950",24950,190.623386374463
"24951",24951,39.8298379375853
"24952",24952,112.334036328673
"24953",24953,43.6151301671202
"24954",24954,81.5397345311977
"24955",24955,29.7612706687233
"24956",24956,153.547551440934
"24957",24957,136.445880105092
"24958",24958,75.1516164252834
"24959",24959,14.6144829957424
"24960",24960,71.4123833282842
"24961",24961,255.808680428267
"24962",24962,73.3725429734295
"24963",24963,468.152241039233
"24964",24964,744.31677995119
"24965",24965,568.001468028601
"24966",24966,557.551559511945
"24967",24967,731.32584083531
"24968",24968,1146.83330509096
"24969",24969,1045.57152898105
"24970",24970,212.550634487413
"24971",24971,496.084686944595
"24972",24972,111.378002082089
"24973",24973,251.128841785765
"24974",24974,675.969460340269
"24975",24975,436.360457169545
"24976",24976,525.346578976372
"24977",24977,744.990200280095
"24978",24978,820.125194410954
"24979",24979,689.587925745212
"24980",24980,555.154984820724
"24981",24981,737.632384879744
"24982",24982,795.608228602242
"24983",24983,739.821714339087
"24984",24984,733.889481237533
"24985",24985,618.252707654032
"24986",24986,589.077268110141
"24987",24987,795.046943425879
"24988",24988,995.835998992247
"24989",24989,812.290842164549
"24990",24990,643.747404559624
"24991",24991,840.801199600607
"24992",24992,722.004106979924
"24993",24993,418.974483419736
"24994",24994,616.278555441041
"24995",24995,365.450698299791
"24996",24996,219.049369185134
"24997",24997,115.64189404642
"24998",24998,429.954081927751
"24999",24999,272.006395444888
"25000",25000,275.391100224766
"25001",25001,277.753290611649
"25002",25002,190.413479997211
"25003",25003,184.436062021477
"25004",25004,287.021263283526
"25005",25005,182.874469747501
"25006",25006,208.764692596278
"25007",25007,69.1340801405199
"25008",25008,66.9807665452524
"25009",25009,107.734348360607
"25010",25010,130.360019300951
"25011",25011,167.944456035874
"25012",25012,308.325061326129
"25013",25013,648.146194024007
"25014",25014,297.213765241381
"25015",25015,1683.602635547
"25016",25016,1214.18267202806
"25017",25017,0
"25018",25018,0
"25019",25019,5.82652773382996
"25020",25020,206.330914305423
"25021",25021,0
"25022",25022,0
"25023",25023,0
"25024",25024,199.528395268969
"25025",25025,140.958082238672
"25026",25026,271.174557077744
"25027",25027,2.41364515039135
"25028",25028,31.3924982541326
"25029",25029,272.57842225558
"25030",25030,713.201517359958
"25031",25031,427.490373991318
"25032",25032,211.042669672128
"25033",25033,263.318793139171
"25034",25034,102.532912435164
"25035",25035,116.181400799124
"25036",25036,105.415876723688
"25037",25037,32.5966859654736
"25038",25038,42.9002570726233
"25039",25039,65.1108659890363
"25040",25040,108.205614765698
"25041",25041,38.4563689458189
"25042",25042,278.865599604686
"25043",25043,396.682518963235
"25044",25044,214.410189266789
"25045",25045,268.618925872315
"25046",25046,309.693807759331
"25047",25047,91.6953969683927
"25048",25048,89.6415943290747
"25049",25049,38.3277974060917
"25050",25050,16.0185382898062
"25051",25051,193.746917130082
"25052",25052,0
"25053",25053,0
"25054",25054,233.108595529322
"25055",25055,46.6727887084432
"25056",25056,41.5919275629662
"25057",25057,64.9223207184617
"25058",25058,159.903889635094
"25059",25059,38.8087826224603
"25060",25060,67.6001820342528
"25061",25061,275.233591490045
"25062",25062,375.375386616057
"25063",25063,75.6203859149228
"25064",25064,289.789059258114
"25065",25065,283.630209247996
"25066",25066,359.219220221185
"25067",25067,681.223734779598
"25068",25068,548.864334496676
"25069",25069,176.403334329133
"25070",25070,174.040855866995
"25071",25071,360.061527397812
"25072",25072,174.041786059221
"25073",25073,65.6346807273811
"25074",25074,207.401150261905
"25075",25075,158.426890516211
"25076",25076,332.832254436879
"25077",25077,474.409820606633
"25078",25078,223.559742339976
"25079",25079,87.2397519678092
"25080",25080,258.424980825928
"25081",25081,55.6397021432541
"25082",25082,68.938085311907
"25083",25083,37.7242608705048
"25084",25084,54.020986204141
"25085",25085,21.4930564601756
"25086",25086,0
"25087",25087,10.5039088431522
"25088",25088,4.55437858295485
"25089",25089,5.03392385128881
"25090",25090,11.9751778396343
"25091",25091,10.898034967757
"25092",25092,45.6119157344019
"25093",25093,123.093912365772
"25094",25094,441.530303389617
"25095",25095,309.949654077128
"25096",25096,75.9303605915692
"25097",25097,116.473947683403
"25098",25098,39.6986897057261
"25099",25099,146.165286483654
"25100",25100,25.0442500053107
"25101",25101,66.3123676604432
"25102",25102,51.966387862913
"25103",25103,177.94858839491
"25104",25104,130.150384493932
"25105",25105,65.5663823095416
"25106",25106,179.657460662505
"25107",25107,161.736550214261
"25108",25108,291.430165047317
"25109",25109,319.519839624486
"25110",25110,142.067416335968
"25111",25111,231.679888214275
"25112",25112,177.613049679669
"25113",25113,407.531213879945
"25114",25114,681.000121404931
"25115",25115,495.923700841892
"25116",25116,549.597323289069
"25117",25117,491.094086515791
"25118",25118,325.613449731554
"25119",25119,272.088900568971
"25120",25120,678.768462742165
"25121",25121,517.775741809904
"25122",25122,317.080737334463
"25123",25123,688.095268839222
"25124",25124,112.324720235983
"25125",25125,48.3468427257317
"25126",25126,406.307262592697
"25127",25127,186.032253204943
"25128",25128,685.335948292687
"25129",25129,599.12070381891
"25130",25130,556.117506313859
"25131",25131,591.949082286831
"25132",25132,734.413510598129
"25133",25133,451.830300404197
"25134",25134,781.271049881622
"25135",25135,577.909499336716
"25136",25136,696.570378105662
"25137",25137,647.310004506509
"25138",25138,883.133286131733
"25139",25139,484.197040379718
"25140",25140,533.472735839939
"25141",25141,113.860695646668
"25142",25142,213.948888871483
"25143",25143,73.4437873341184
"25144",25144,113.82480131791
"25145",25145,89.2336122344333
"25146",25146,175.342491389212
"25147",25147,51.2362070138194
"25148",25148,185.901667647754
"25149",25149,213.939418716189
"25150",25150,88.4346680166462
"25151",25151,73.4921103486785
"25152",25152,199.38078051778
"25153",25153,178.206998765022
"25154",25154,99.9499161965128
"25155",25155,62.1100572746753
"25156",25156,170.351117615385
"25157",25157,34.4168371932498
"25158",25158,216.272462009841
"25159",25159,57.0702425435762
"25160",25160,191.284703656465
"25161",25161,85.5579424342781
"25162",25162,193.239692573183
"25163",25163,367.406853483915
"25164",25164,674.450862195535
"25165",25165,760.880262844061
"25166",25166,257.287549259016
"25167",25167,471.627368528266
"25168",25168,234.986292676288
"25169",25169,348.875465529632
"25170",25170,81.1506480681761
"25171",25171,91.9943235300389
"25172",25172,159.573035728671
"25173",25173,109.246057570309
"25174",25174,153.255907837132
"25175",25175,454.707322242938
"25176",25176,0
"25177",25177,163.806711311566
"25178",25178,94.8634483012496
"25179",25179,49.9423680169064
"25180",25180,153.553550471123
"25181",25181,40.7135087105302
"25182",25182,92.1448481875196
"25183",25183,87.9009572270351
"25184",25184,0
"25185",25185,0
"25186",25186,0
"25187",25187,167.397094957569
"25188",25188,198.94267156989
"25189",25189,241.989871209255
"25190",25190,615.616308737419
"25191",25191,363.468085807391
"25192",25192,316.305003692452
"25193",25193,249.275916844592
"25194",25194,172.081325208548
"25195",25195,405.792999712092
"25196",25196,38.3302566907998
"25197",25197,34.7457426568388
"25198",25198,24.8276957633035
"25199",25199,21.6648485411753
"25200",25200,66.0319917425874
"25201",25201,0
"25202",25202,0
"25203",25203,65.7641819059333
"25204",25204,146.578739770051
"25205",25205,77.4252642598861
"25206",25206,82.1931288621976
"25207",25207,66.5282605132234
"25208",25208,488.140277655069
"25209",25209,313.73645953779
"25210",25210,307.941724222438
"25211",25211,191.05571386266
"25212",25212,79.5405574319303
"25213",25213,103.718416775154
"25214",25214,724.928876463446
"25215",25215,125.627103040379
"25216",25216,161.409248709269
"25217",25217,94.1417749519778
"25218",25218,99.9829820105998
"25219",25219,252.698517019177
"25220",25220,138.112554596684
"25221",25221,171.081070013226
"25222",25222,70.1750733479878
"25223",25223,268.374540268722
"25224",25224,768.560452550984
"25225",25225,723.337744505413
"25226",25226,118.66603446544
"25227",25227,118.860887621944
"25228",25228,90.7013377860236
"25229",25229,77.2741567983013
"25230",25230,24.4127243770689
"25231",25231,137.651094034449
"25232",25232,114.64060382588
"25233",25233,8.95593579696579
"25234",25234,9.96168247430037
"25235",25235,0
"25236",25236,14.7246468143658
"25237",25237,13.7341250858162
"25238",25238,6.94104264833989
"25239",25239,2.90281245836685
"25240",25240,5.17819544296079
"25241",25241,12.7145395003828
"25242",25242,41.7417016715473
"25243",25243,93.1942668415192
"25244",25244,372.267250586177
"25245",25245,402.795176827293
"25246",25246,426.762343647257
"25247",25247,129.191347364673
"25248",25248,281.964106590241
"25249",25249,135.695466530615
"25250",25250,98.9239428369313
"25251",25251,289.434536454731
"25252",25252,321.93106458675
"25253",25253,211.357352948679
"25254",25254,84.9199510300634
"25255",25255,65.3535739291809
"25256",25256,124.599940908309
"25257",25257,207.164387511202
"25258",25258,72.7372530432006
"25259",25259,246.294409534888
"25260",25260,41.5681960270233
"25261",25261,157.829774021561
"25262",25262,10.3974527561912
"25263",25263,188.022534852027
"25264",25264,396.659697357828
"25265",25265,470.529153304074
"25266",25266,674.843006946229
"25267",25267,322.341245821015
"25268",25268,583.651252082056
"25269",25269,549.322588596823
"25270",25270,399.388166165577
"25271",25271,350.617559476677
"25272",25272,474.750266436695
"25273",25273,192.29435153417
"25274",25274,395.56899896182
"25275",25275,462.512155256507
"25276",25276,393.624426019169
"25277",25277,303.000981761654
"25278",25278,103.116737956758
"25279",25279,35.7046818275132
"25280",25280,304.404050693045
"25281",25281,119.8877965093
"25282",25282,202.178003271059
"25283",25283,355.759718075273
"25284",25284,625.949079678959
"25285",25285,547.09390120631
"25286",25286,281.915594429248
"25287",25287,456.382789164513
"25288",25288,0
"25289",25289,0
"25290",25290,0
"25291",25291,205.995724576074
"25292",25292,158.754866588977
"25293",25293,69.6476502699219
"25294",25294,128.150276172752
"25295",25295,93.8353062951188
"25296",25296,189.977452228362
"25297",25297,107.817153408885
"25298",25298,197.505962662725
"25299",25299,131.489425298907
"25300",25300,24.9209792765387
"25301",25301,49.5467787022343
"25302",25302,296.063971849697
"25303",25303,446.168222425237
"25304",25304,183.164284804629
"25305",25305,221.183848290442
"25306",25306,155.45219622473
"25307",25307,63.9349151799172
"25308",25308,25.9424874894899
"25309",25309,0
"25310",25310,0
"25311",25311,26.2936661551233
"25312",25312,35.8184377648082
"25313",25313,0
"25314",25314,183.381018645117
"25315",25315,307.261942455038
"25316",25316,94.0076639821664
"25317",25317,172.489237381211
"25318",25318,338.090400895088
"25319",25319,444.352245464227
"25320",25320,596.474225296459
"25321",25321,169.617499992472
"25322",25322,435.113894187297
"25323",25323,194.636057706859
"25324",25324,123.159893208451
"25325",25325,10.4286513921337
"25326",25326,138.561201667738
"25327",25327,95.1153996911144
"25328",25328,435.268474569045
"25329",25329,250.323642239278
"25330",25330,0
"25331",25331,0
"25332",25332,0
"25333",25333,0
"25334",25334,0
"25335",25335,0
"25336",25336,16.5183685804863
"25337",25337,0
"25338",25338,0
